"state_dist","state_id","district","office_id","state","primary_date","name","party","incumbent","first_name","last_name","unique_cand_id"
"MS02","MS",2,303,"Mississippi",NA,"Bill Marcy","R","False","Bill","Marcy","MS02_R_Marcy"
"MS03","MS",3,305,"Mississippi",NA,"Crystal Biggs","D","False","Crystal","Biggs","MS03_D_Biggs"
"MS03","MS",3,305,"Mississippi",NA,"Gregg Harper","R","True","Gregg","Harper","MS03_R_Harper"
"MS04","MS",4,306,"Mississippi",NA,"Michael Herrington","D","False","Michael","Herrington","MS04_D_Herrington"
"MS04","MS",4,306,"Mississippi",NA,"Steven Palazzo","R","True","Steven","Palazzo","MS04_R_Palazzo"
"MT01","MT",1,310,"Montana",NA,"Kim Gillan","D","False","Kim","Gillan","MT01_D_Gillan"
"MT01","MT",1,310,"Montana",NA,"Steve Daines","R","False","Steve","Daines","MT01_R_Daines"
"NC01","NC",1,318,"North Carolina",NA,"G.K. Butterfield","D","True","G","Butterfield","NC01_D_Butterfield"
"NC01","NC",1,318,"North Carolina",NA,"Pete DiLauro","R","False","Peter","DiLauro","NC01_R_DiLauro"
"NC02","NC",2,319,"North Carolina",NA,"Steve Wilkins","D","False","Steve","Wilkins","NC02_D_Wilkins"
"NC02","NC",2,319,"North Carolina",NA,"Renee Ellmers","R","True","Renee","Ellmers","NC02_R_Ellmers"
"NC03","NC",3,314,"North Carolina",NA,"Erik Anderson","D","False","Erik","Anderson","NC03_D_Anderson"
"NC03","NC",3,314,"North Carolina",NA,"Walter Jones","R","True","Walter","Jones","NC03_R_Jones"
"NC04","NC",4,320,"North Carolina",NA,"David Price","D","True","David","Price","NC04_D_Price"
"NC04","NC",4,320,"North Carolina",NA,"Tim D'Annunzio","R","False","Tim","D'Annunzio","NC04_R_D'Annunzio"
"NC05","NC",5,321,"North Carolina",NA,"Elisabeth Motsinger","D","False","Elisabeth","Motsinger","NC05_D_Motsinger"
"NC05","NC",5,321,"North Carolina",NA,"Virginia Foxx","R","True","Virginia","Foxx","NC05_R_Foxx"
"NC06","NC",6,322,"North Carolina",NA,"Tony Foriest","D","False","Tony","Foriest","NC06_D_Foriest"
"NC06","NC",6,322,"North Carolina",NA,"Howard Coble","R","True","Howard","Coble","NC06_R_Coble"
"NC07","NC",7,315,"North Carolina",NA,"Mike McIntyre","D","True","Mike","McIntyre","NC07_D_McIntyre"
"NC07","NC",7,315,"North Carolina",NA,"David Rouzer","R","False","David","Rouzer","NC07_R_Rouzer"
"NC08","NC",8,323,"North Carolina",NA,"Larry Kissell","D","True","Larry","Kissell","NC08_D_Kissell"
"NC08","NC",8,323,"North Carolina",NA,"Richard Hudson","R","False","Richard","Hudson","NC08_R_Hudson"
"NC09","NC",9,316,"North Carolina",NA,"Jennifer Roberts","D","False","Jennifer","Roberts","NC09_D_Roberts"
"NC09","NC",9,316,"North Carolina",NA,"Robert Pittenger","R","False","Robert","Pittenger","NC09_R_Pittenger"
"NC10","NC",10,324,"North Carolina",NA,"Patsy Keever","D","False","Patsy","Keever","NC10_D_Keever"
"NC10","NC",10,324,"North Carolina",NA,"Patrick McHenry","R","True","Patrick","McHenry","NC10_R_McHenry"
"NC11","NC",11,317,"North Carolina",NA,"Hayden Rogers","D","False","Hayden","Rogers","NC11_D_Rogers"
"NC11","NC",11,317,"North Carolina",NA,"Mark Meadows","R","False","Mark","Meadows","NC11_R_Meadows"
"NC12","NC",12,325,"North Carolina",NA,"Mel Watt","D","True","Melvin","Watt","NC12_D_Watt"
"NC12","NC",12,325,"North Carolina",NA,"Jack Brosch","R","False","Jack","Brosch","NC12_R_Brosch"
"NC13","NC",13,326,"North Carolina",NA,"Charles Malone","D","False","Charles","Malone","NC13_D_Malone"
"NC13","NC",13,326,"North Carolina",NA,"George Holding","R","False","George","Holding","NC13_R_Holding"
"ND01","ND",1,330,"North Dakota",NA,"Pam Gulleson","D","False","Pam","Gulleson","ND01_D_Gulleson"
"ND01","ND",1,330,"North Dakota",NA,"Kevin Cramer","R","False","Kevin","Cramer","ND01_R_Cramer"
"NE01","NE",1,335,"Nebraska",NA,"Korey Reiman","D","False","Korey","Reiman","NE01_D_Reiman"
"NE01","NE",1,335,"Nebraska",NA,"Jeff Fortenberry","R","True","Jeff","Fortenberry","NE01_R_Fortenberry"
"NE02","NE",2,337,"Nebraska",NA,"John Ewing","D","False","John","Ewing","NE02_D_Ewing"
"NE02","NE",2,337,"Nebraska",NA,"Lee Terry","R","True","Lee","Terry","NE02_R_Terry"
"NE03","NE",3,336,"Nebraska",NA,"Mark Sullivan","D","False","Mark","Sullivan","NE03_D_Sullivan"
"NE03","NE",3,336,"Nebraska",NA,"Adrian Smith","R","True","Adrian","Smith","NE03_R_Smith"
"NJ01","NJ",1,345,"New Jersey",NA,"Robert Andrews","D","True","Robert","Andrews","NJ01_D_Andrews"
"NJ01","NJ",1,345,"New Jersey",NA,"Greg Horton","R","False","Gregory","Horton","NJ01_R_Horton"
"NJ02","NJ",2,346,"New Jersey",NA,"Cassandra Shober","D","False","Cassandra","Shober","NJ02_D_Shober"
"NJ02","NJ",2,346,"New Jersey",NA,"Frank LoBiondo","R","True","Frank","LoBiondo","NJ02_R_LoBiondo"
"NJ03","NJ",3,351,"New Jersey",NA,"Shelley Adler","D","False","Shelley","Adler","NJ03_D_Adler"
"NJ03","NJ",3,351,"New Jersey",NA,"Jon Runyan","R","True","Jon","Runyan","NJ03_R_Runyan"
"NJ04","NJ",4,347,"New Jersey",NA,"Brian Froelich","D","False","Brian","Froelich","NJ04_D_Froelich"
"NJ04","NJ",4,347,"New Jersey",NA,"Chris Smith","R","True","Chris","Smith","NJ04_R_Smith"
"NJ05","NJ",5,348,"New Jersey",NA,"Adam Gussen","D","False","Adam","Gussen","NJ05_D_Gussen"
"NJ05","NJ",5,348,"New Jersey",NA,"Scott Garrett","R","True","Scott","Garrett","NJ05_R_Garrett"
"NJ06","NJ",6,349,"New Jersey",NA,"Frank Pallone","D","True","Frank","Pallone","NJ06_D_Pallone"
"NJ06","NJ",6,349,"New Jersey",NA,"Anna Little","R","False","Anna","Little","NJ06_R_Little"
"NJ07","NJ",7,352,"New Jersey",NA,"Upendra Chivukula","D","False","Upendra","Chivukula","NJ07_D_Chivukula"
"NJ07","NJ",7,352,"New Jersey",NA,"Leonard Lance","R","True","Leonard","Lance","NJ07_R_Lance"
"NJ08","NJ",8,350,"New Jersey",NA,"Albio Sires","D","True","Albio","Sires","NJ08_D_Sires"
"NJ08","NJ",8,350,"New Jersey",NA,"Maria Karczewski","R","False","Maria","Karczewski","NJ08_R_Karczewski"
"NJ09","NJ",9,355,"New Jersey",NA,"Bill Pascrell","D","True","Bill","Pascrell","NJ09_D_Pascrell"
"NJ09","NJ",9,355,"New Jersey",NA,"Shmuley Boteach","R","False","Shmuley","Boteach","NJ09_R_Boteach"
"NJ10","NJ",10,353,"New Jersey",NA,"Donald Payne Jr.","D","False","Donald","Payne","NJ10_D_Payne"
"NJ10","NJ",10,353,"New Jersey",NA,"Brian Kelemen","R","False","Brian","Keleman","NJ10_R_Keleman"
"NJ11","NJ",11,357,"New Jersey",NA,"John Arvanites","D","False","John","Arvanites","NJ11_D_Arvanites"
"NJ11","NJ",11,357,"New Jersey",NA,"Rodney Frelinghuysen","R","True","Rodney","Frelinghuysen","NJ11_R_Frelinghuysen"
"NJ12","NJ",12,354,"New Jersey",NA,"Rush Holt","D","True","Rush","Holt","NJ12_D_Holt"
"NJ12","NJ",12,354,"New Jersey",NA,"Eric Beck","R","False","Eric","Beck","NJ12_R_Beck"
"NM01","NM",1,360,"New Mexico",NA,"Michelle Lujan Grisham","D","False","Michelle","Grisham","NM01_D_Grisham"
"NM01","NM",1,360,"New Mexico",NA,"Janice Arnold-Jones","R","False","Janice","Arnold-Jones","NM01_R_Arnold-Jones"
"NM02","NM",2,363,"New Mexico",NA,"Evelyn Erhard","D","False","Evelyn","Erhard","NM02_D_Erhard"
"NM02","NM",2,363,"New Mexico",NA,"Steve Pearce","R","True","Steve","Pearce","NM02_R_Pearce"
"NM03","NM",3,361,"New Mexico",NA,"Ben R. Lujan","D","True","Ben","Lujan","NM03_D_Lujan"
"NM03","NM",3,361,"New Mexico",NA,"Jefferson Byrd","R","False","Jeff","Byrd","NM03_R_Byrd"
"NV01","NV",1,366,"Nevada",NA,"Dina Titus","D","False","Dina","Titus","NV01_D_Titus"
"NV01","NV",1,366,"Nevada",NA,"Christopher Edwards","R","False","Chris","Edwards","NV01_R_Edwards"
"NV02","NV",2,367,"Nevada",NA,"Samuel Koepnick","D","False","Sam","Koepnick","NV02_D_Koepnick"
"NV02","NV",2,367,"Nevada",NA,"Mark Amodei","R","True","Mark","Amodei","NV02_R_Amodei"
"NV03","NV",3,369,"Nevada",NA,"John Oceguera","D","False","John","Oceguera","NV03_D_Oceguera"
"NV03","NV",3,369,"Nevada",NA,"Joe Heck","R","True","Joe","Heck","NV03_R_Heck"
"NV04","NV",4,604,"Nevada",NA,"Steven Horsford","D","False","Steven","Horsford","NV04_D_Horsford"
"NV04","NV",4,604,"Nevada",NA,"Danny Tarkanian","R","False","Danny","Tarkanian","NV04_R_Tarkanian"
"NY01","NY",1,372,"New York",NA,"Timothy Bishop","D","True","Tim","Bishop","NY01_D_Bishop"
"NY01","NY",1,372,"New York",NA,"Randy Altschuler","R","False","Randy","Altschuler","NY01_R_Altschuler"
"NY02","NY",2,373,"New York",NA,"Vivianne Falcone","D","False","Vivanne","Falcone","NY02_D_Falcone"
"NY02","NY",2,373,"New York",NA,"Peter King","R","True","Pete","King","NY02_R_King"
"NY03","NY",3,374,"New York",NA,"Steve Israel","D","True","Steve","Israel","NY03_D_Israel"
"NY03","NY",3,374,"New York",NA,"Stephen Labate","R","False","Stephen","Labate","NY03_R_Labate"
"NY04","NY",4,375,"New York",NA,"Carolyn McCarthy","D","True","Carolyn","McCarthy","NY04_D_McCarthy"
"NY04","NY",4,375,"New York",NA,"Francis Becker","R","False","Francis","Becker","NY04_R_Becker"
"NY05","NY",5,376,"New York",NA,"Gregory Meeks","D","True","Gregory","Meeks","NY05_D_Meeks"
"NY05","NY",5,376,"New York",NA,"Allan Jennings","R","False","Allan","Jennings","NY05_D_Jennings"
"NY06","NY",6,377,"New York",NA,"Grace Meng","D","False","Grace","Meng","NY06_D_Meng"
"NY06","NY",6,377,"New York",NA,"Daniel Halloran","R","False","Daniel","Halloran","NY06_R_Halloran"
"NY07","NY",7,378,"New York",NA,"Nydia Velazquez","D","True","Nydia","Velazquez","NY07_D_Velazquez"
"NY08","NY",8,379,"New York",NA,"Hakeem Jeffries","D","False","Hakeem","Jeffries","NY08_D_Jeffries"
"NY08","NY",8,379,"New York",NA,"Alan Bellone","R","False","Alan","Bellone","NY08_R_Bellone"
"NY09","NY",9,380,"New York",NA,"Yvette Clarke","D","True","Yvette","Clarke","NY09_D_Clarke"
"NY09","NY",9,380,"New York",NA,"Daniel Cavanagh","R","False","Daniel","Cavanagh","NY09_R_Cavanagh"
"NY10","NY",10,381,"New York",NA,"Jerrold Nadler","D","True","Jerrold","Nadler","NY10_D_Nadler"
"NY10","NY",10,381,"New York",NA,"Michael Chan","R","False","Michael","Chan","NY10_R_Chan"
"NY11","NY",11,382,"New York",NA,"Mark Murphy","D","False","Mark","Murphy","NY11_D_Murphy"
"NY11","NY",11,382,"New York",NA,"Mike Grimm","R","True","Mike","Grimm","NY11_R_Grimm"
"NY12","NY",12,383,"New York",NA,"Carolyn Maloney","D","True","Carolyn","Maloney","NY12_D_Maloney"
"NY12","NY",12,383,"New York",NA,"Christopher Wight","R","False","Christopher","Wight","NY12_R_Wight"
"NY13","NY",13,384,"New York",NA,"Charles Rangel","D","True","Charles","Rangel","NY13_D_Rangel"
"NY14","NY",14,385,"New York",NA,"Joe Crowley","D","True","Joseph","Crowley","NY14_D_Crowley"
"NY14","NY",14,385,"New York",NA,"William Gibbons","R","False","William","Gibbons","NY14_R_Gibbons"
"NY15","NY",15,386,"New York",NA,"Jose E. Serrano","D","True","Jose","Serrano","NY15_D_Serrano"
"NY15","NY",15,386,"New York",NA,"Frank Della Valle","R","False","Frank","Valle","NY15_R_Valle"
"NY16","NY",16,387,"New York",NA,"Eliot Engel","D","True","Eliot","Engel","NY16_D_Engel"
"NY16","NY",16,387,"New York",NA,"Joseph McLaughlin","R","False","Joseph","McLaughlin","NY16_R_McLaughlin"
"NY17","NY",17,388,"New York",NA,"Nita Lowey","D","True","Nita","Lowey","NY17_D_Lowey"
"NY17","NY",17,388,"New York",NA,"Joe Carvin","R","False","Joseph","Carvin","NY17_R_Carvin"
"NY18","NY",18,389,"New York",NA,"Sean Maloney","D","False","Sean","Maloney","NY18_D_Maloney"
"NY18","NY",18,389,"New York",NA,"Nan Hayworth","R","True","Nan","Hayworth","NY18_R_Hayworth"
"NY19","NY",19,390,"New York",NA,"Julian Schreibman","D","False","Julian","Schreibman","NY19_D_Schreibman"
"NY19","NY",19,390,"New York",NA,"Christopher Gibson","R","True","Chris","Gibson","NY19_R_Gibson"
"NY20","NY",20,391,"New York",NA,"Paul Tonko","D","True","Paul","Tonko","NY20_D_Tonko"
"NY20","NY",20,391,"New York",NA,"Robert Dieterich","R","False","Bob","Dieterich","NY20_R_Dieterich"
"NY21","NY",21,392,"New York",NA,"Bill Owens","D","True","Bill","Owens","NY21_D_Owens"
"NY21","NY",21,392,"New York",NA,"Matthew Doheny","R","False","Matt","Doheny","NY21_R_Doheny"
"NY22","NY",22,393,"New York",NA,"Dan Lamb","D","False","Dan","Lamb","NY22_D_Lamb"
"NY22","NY",22,393,"New York",NA,"Richard Hanna","R","True","Richard","Hanna","NY22_R_Hanna"
"NY23","NY",23,394,"New York",NA,"Nate Shinagawa","D","False","Nathan","Shinagawa","NY23_D_Shinagawa"
"NY23","NY",23,394,"New York",NA,"Thomas Reed","R","True","Tom","Reed","NY23_R_Reed"
"NY24","NY",24,395,"New York",NA,"Daniel Maffei","D","False","Dan","Maffei","NY24_D_Maffei"
"NY24","NY",24,395,"New York",NA,"Ann Marie Buerkle","R","True","Ann","Buerkle","NY24_R_Buerkle"
"NY25","NY",25,396,"New York",NA,"Louise Slaughter","D","True","Louise","Slaughter","NY25_D_Slaughter"
"NY25","NY",25,396,"New York",NA,"Maggie Brooks","R","False","Maggie","Brooks","NY25_R_Brooks"
"NY26","NY",26,397,"New York",NA,"Brian Higgins","D","True","Brian","Higgins","NY26_D_Higgins"
"NY26","NY",26,397,"New York",NA,"Michael Madigan","R","False","Mike","Madigan","NY26_R_Madigan"
"NY27","NY",27,398,"New York",NA,"Kathy Hochul","D","True","Kathy","Hochul","NY27_D_Hochul"
"NY27","NY",27,398,"New York",NA,"Chris Collins","R","False","Chris","Collins","NY27_R_Collins"
"OH01","OH",1,405,"Ohio",NA,"Jeff Sinnard","D","False","Jeff","Sinnard","OH01_D_Sinnard"
"OH01","OH",1,405,"Ohio",NA,"Steve Chabot","R","True","Steve","Chabot","OH01_R_Chabot"
"OH02","OH",2,422,"Ohio",NA,"William Smith","D","False","William","Smith","OH02_D_Smith"
"OH02","OH",2,422,"Ohio",NA,"Brad Wenstrup","R","False","Brad","Wenstrup","OH02_R_Wenstrup"
"OH03","OH",3,406,"Ohio",NA,"Joyce Beatty","D","False","Joyce","Beatty","OH03_D_Beatty"
"OH03","OH",3,406,"Ohio",NA,"Chris Long","R","False","Chris","Long","OH03_R_Long"
"OH04","OH",4,407,"Ohio",NA,"Jim Slone","D","False","Jim","Slone","OH04_D_Slone"
"OH04","OH",4,407,"Ohio",NA,"Jim Jordan","R","True","James","Jordan","OH04_R_Jordan"
"OH05","OH",5,408,"Ohio",NA,"Angela Zimmann","D","False","Angela","Zimmann","OH05_D_Zimmann"
"OH05","OH",5,408,"Ohio",NA,"Bob Latta","R","True","Bob","Latta","OH05_R_Latta"
"OH06","OH",6,409,"Ohio",NA,"Charlie Wilson","D","False","Charlie","Wilson","OH06_D_Wilson"
"OH06","OH",6,409,"Ohio",NA,"Bill Johnson","R","True","Bill","Johnson","OH06_R_Johnson"
"OH07","OH",7,410,"Ohio",NA,"Joyce Healy-Abrams","D","False","Joyce","Healy-Abrams","OH07_D_Healy-Abrams"
"OH07","OH",7,410,"Ohio",NA,"Bob Gibbs","R","True","Bob","Gibbs","OH07_R_Gibbs"
"OH08","OH",8,411,"Ohio",NA,"John Boehner","R","True","John","Boehner","OH08_R_Boehner"
"OH09","OH",9,412,"Ohio",NA,"Marcy Kaptur","D","True","Marcy","Kaptur","OH09_D_Kaptur"
"OH09","OH",9,412,"Ohio",NA,"Samuel Wurzelbacher","R","False","Samuel","Wurzelbacher","OH09_R_Wurzelbacher"
"OH10","OH",10,413,"Ohio",NA,"Sharen Swartz Neuhardt","D","False","Sharen","Neuhardt","OH10_D_Neuhardt"
"OH10","OH",10,413,"Ohio",NA,"Mike Turner","R","True","Michael","Turner","OH10_R_Turner"
"OH11","OH",11,414,"Ohio",NA,"Marcia Fudge","D","True","Marcia","Fudge","OH11_D_Fudge"
"OH12","OH",12,415,"Ohio",NA,"Jim Reese","D","False","James","Reese","OH12_D_Reese"
"OH12","OH",12,415,"Ohio",NA,"Pat Tiberi","R","True","Patrick","Tiberi","OH12_R_Tiberi"
"OH13","OH",13,416,"Ohio",NA,"Tim Ryan","D","True","Tim","Ryan","OH13_D_Ryan"
"OH13","OH",13,416,"Ohio",NA,"Marisha Agana","R","False","Marisha","Agana","OH13_R_Agana"
"OH14","OH",14,417,"Ohio",NA,"Dale Blanchard","D","False","Dale","Blanchard","OH14_D_Blanchard"
"OH14","OH",14,417,"Ohio",NA,"Steven LaTourette","R","True","Steven","LaTourette","OH14_R_LaTourette"
"OH15","OH",15,418,"Ohio",NA,"Pat Lang","D","False","Pat","Lang","OH15_D_Lang"
"OH15","OH",15,418,"Ohio",NA,"Steve Stivers","R","True","Steve","Stivers","OH15_R_Stivers"
"OH16","OH",16,419,"Ohio",NA,"Betty Sutton","D","True","Betty","Sutton","OH16_D_Sutton"
"OH16","OH",16,419,"Ohio",NA,"Jim Renacci","R","True","Jim","Renacci","OH16_R_Renacci"
"OK01","OK",1,425,"Oklahoma",NA,"John Olson","D","False","John","Olson","OK01_D_Olson"
"OK01","OK",1,425,"Oklahoma",NA,"Jim Bridenstine","R","False","James","Bridenstine","OK01_R_Bridenstine"
"OK02","OK",2,428,"Oklahoma",NA,"Rob Wallace","D","False","Rob","Wallace","OK02_D_Wallace"
"OK02","OK",2,428,"Oklahoma",NA,"Markwayne Mullin","R","False","Markwayne","Mullin","OK02_R_Mullin"
"OK03","OK",3,426,"Oklahoma",NA,"Timothy Murray","D","False","Tim","Murray","OK03_D_Murray"
"OK03","OK",3,426,"Oklahoma",NA,"Frank Lucas","R","True","Frank","Lucas","OK03_R_Lucas"
"OK04","OK",4,427,"Oklahoma",NA,"Donna Bebo","D","False","Donna","Bebo","OK04_D_Bebo"
"OK04","OK",4,427,"Oklahoma",NA,"Tom Cole","R","True","Tom","Cole","OK04_R_Cole"
"OK05","OK",5,429,"Oklahoma",NA,"Tom Guild","D","False","Tom","Guild","OK05_D_Guild"
"OK05","OK",5,429,"Oklahoma",NA,"James Lankford","R","True","James","Lankford","OK05_R_Lankford"
"OR01","OR",1,434,"Oregon",NA,"Suzanne Bonamici","D","True","Suzanne","Bonamici","OR01_D_Bonamici"
"OR01","OR",1,434,"Oregon",NA,"Delinda Morgan","R","False","Delinda","Morgan","OR01_R_Morgan"
"OR02","OR",2,435,"Oregon",NA,"Joyce Segers","D","False","Joyce","Segers","OR02_D_Segers"
"OR02","OR",2,435,"Oregon",NA,"Greg Walden","R","True","Greg","Walden","OR02_R_Walden"
"OR03","OR",3,436,"Oregon",NA,"Earl Blumenauer","D","True","Earl","Blumenauer","OR03_D_Blumenauer"
"OR03","OR",3,436,"Oregon",NA,"Ronald Green","R","False","Ronald","Green","OR03_R_Green"
"OR04","OR",4,437,"Oregon",NA,"Peter DeFazio","D","True","Peter","DeFazio","OR04_D_DeFazio"
"OR04","OR",4,437,"Oregon",NA,"Art Robinson","R","False","Art","Robinson","OR04_R_Robinson"
"OR05","OR",5,438,"Oregon",NA,"Kurt Schrader","D","True","Kurt","Schrader","OR05_D_Schrader"
"OR05","OR",5,438,"Oregon",NA,"Fred Thompson","R","False","Fred","Thompson","OR05_R_Thompson"
"PA01","PA",1,441,"Pennsylvania",NA,"Robert Brady","D","True","Robert","Brady","PA01_D_Brady"
"PA01","PA",1,441,"Pennsylvania",NA,"John Featherman","R","False","John","Featherman","PA01_R_Featherman"
"PA02","PA",2,459,"Pennsylvania",NA,"Chaka Fattah","D","True","Chaka","Fattah","PA02_D_Fattah"
"PA02","PA",2,459,"Pennsylvania",NA,"Robert Mansfield","R","False","Robert","Mansfield","PA02_R_Mansfield"
"PA03","PA",3,442,"Pennsylvania",NA,"Missa Eaton","D","False","Melissa","Eaton","PA03_D_Eaton"
"PA03","PA",3,442,"Pennsylvania",NA,"Mike Kelly","R","True","Mike","Kelly","PA03_R_Kelly"
"PA04","PA",4,443,"Pennsylvania",NA,"Harry Perkinson","D","False","Harry","Perkinson","PA04_D_Perkinson"
"PA04","PA",4,443,"Pennsylvania",NA,"Scott Perry","R","False","Scott","Perry","PA04_R_Perry"
"PA05","PA",5,444,"Pennsylvania",NA,"Charles Dumas","D","False","Charles","Dumas","PA05_D_Dumas"
"PA05","PA",5,444,"Pennsylvania",NA,"Glenn Thompson","R","True","Glenn","Thompson","PA05_R_Thompson"
"PA06","PA",6,445,"Pennsylvania",NA,"Manan Trivedi","D","False","Manan","Trivedi","PA06_D_Trivedi"
"PA06","PA",6,445,"Pennsylvania",NA,"Jim Gerlach","R","True","Jim","Gerlach","PA06_R_Gerlach"
"PA07","PA",7,446,"Pennsylvania",NA,"George Badey","D","False","George","Badey","PA07_D_Badey"
"PA07","PA",7,446,"Pennsylvania",NA,"Patrick Meehan","R","True","Patrick","Meehan","PA07_R_Meehan"
"PA08","PA",8,447,"Pennsylvania",NA,"Kathy Boockvar","D","False","Kathryn","Boockvar","PA08_D_Boockvar"
"PA08","PA",8,447,"Pennsylvania",NA,"Mike Fitzpatrick","R","True","Michael","Fitzpatrick","PA08_R_Fitzpatrick"
"PA09","PA",9,460,"Pennsylvania",NA,"Bill Shuster","R","True","Bill","Shuster","PA09_R_Shuster"
"PA10","PA",10,448,"Pennsylvania",NA,"Philip Scollo","D","False","Philip","Scollo","PA10_D_Scollo"
"PA10","PA",10,448,"Pennsylvania",NA,"Thomas Marino","R","True","Tom","Marino","PA10_R_Marino"
"PA11","PA",11,449,"Pennsylvania",NA,"Gene Stilp","D","False","Gene","Stilp","PA11_D_Stilp"
"PA11","PA",11,449,"Pennsylvania",NA,"Lou Barletta","R","True","Lou","Barletta","PA11_R_Barletta"
"PA12","PA",12,450,"Pennsylvania",NA,"Mark Critz","D","True","Mark","Critz","PA12_D_Critz"
"PA12","PA",12,450,"Pennsylvania",NA,"Keith Rothfus","R","False","Keith","Rothfus","PA12_R_Rothfus"
"PA13","PA",13,451,"Pennsylvania",NA,"Allyson Schwartz","D","True","Allyson","Schwartz","PA13_D_Schwartz"
"PA13","PA",13,451,"Pennsylvania",NA,"Joseph Rooney","R","False","Joe","Rooney","PA13_R_Rooney"
"PA14","PA",14,452,"Pennsylvania",NA,"Mike Doyle","D","True","Mike","Doyle","PA14_D_Doyle"
"PA14","PA",14,452,"Pennsylvania",NA,"Hans Lessmann","R","False","Hans","Lessmann","PA14_R_Lessmann"
"PA15","PA",15,453,"Pennsylvania",NA,"Richard Daugherty","D","False","Rick","Daugherty","PA15_D_Daugherty"
"PA15","PA",15,453,"Pennsylvania",NA,"Charles Dent","R","True","Charlie","Dent","PA15_R_Dent"
"PA16","PA",16,454,"Pennsylvania",NA,"Aryanna Strader","D","False","Aryanna","Strader","PA16_D_Strader"
"PA16","PA",16,454,"Pennsylvania",NA,"Joseph Pitts","R","True","Joe","Pitts","PA16_R_Pitts"
"PA17","PA",17,455,"Pennsylvania",NA,"Matthew Cartwright","D","False","Matt","Cartwright","PA17_D_Cartwright"
"PA17","PA",17,455,"Pennsylvania",NA,"Laureen Cummings","R","False","Laureen","Cummings","PA17_R_Cummings"
"PA18","PA",18,456,"Pennsylvania",NA,"Larry Maggi","D","False","Larry","Maggi","PA18_D_Maggi"
"PA18","PA",18,456,"Pennsylvania",NA,"Tim Murphy","R","True","Tim","Murphy","PA18_R_Murphy"
"SC01","SC",1,468,"South Carolina",NA,"Bobbie Rose","D","False","Bobbie","Rose","SC01_D_Rose"
"SC01","SC",1,468,"South Carolina",NA,"Tim Scott","R","True","Tim","Scott","SC01_R_Scott"
"SC02","SC",2,469,"South Carolina",NA,"Joe Wilson","R","True","Joe","Wilson","SC02_R_Wilson"
"SC03","SC",3,470,"South Carolina",NA,"Brian Doyle","D","False","Brian","Doyle","SC03_D_Doyle"
"SC03","SC",3,470,"South Carolina",NA,"Jeff Duncan","R","True","Jeff","Duncan","SC03_R_Duncan"
"SC04","SC",4,472,"South Carolina",NA,"Deb Morrow","D","False","Deb","Morrow","SC04_D_Morrow"
"SC04","SC",4,472,"South Carolina",NA,"Trey Gowdy","R","True","Trey","Gowdy","SC04_R_Gowdy"
"SC05","SC",5,473,"South Carolina",NA,"Joyce Knott","D","False","Joyce","Knott","SC05_D_Knott"
"SC05","SC",5,473,"South Carolina",NA,"Mick Mulvaney","R","True","Mick","Mulvaney","SC05_R_Mulvaney"
"SC06","SC",6,474,"South Carolina",NA,"Jim Clyburn","D","True","James","Clyburn","SC06_D_Clyburn"
"SC07","SC",7,605,"South Carolina",NA,"Gloria Bromell Tinubu","D","False","Gloria","Bromell Tinubu","SC07_D_Bromell Tinubu"
"SC07","SC",7,605,"South Carolina",NA,"Tom Rice","R","False","Tom","Rice","SC07_R_Rice"
"SD01","SD",1,477,"South Dakota",NA,"Matt Varilek","D","False","Matt","Varilek","SD01_D_Varilek"
"SD01","SD",1,477,"South Dakota",NA,"Kristi Noem","R","True","Kristi","Noem","SD01_R_Noem"
"TX01","TX",1,493,"Texas",NA,"Shirley McKellar","D","False","Shirley","McKellar","TX01_D_McKellar"
"TX01","TX",1,493,"Texas",NA,"Louie Gohmert","R","True","Louie","Gohmert","TX01_R_Gohmert"
"TX02","TX",2,494,"Texas",NA,"Jim Dougherty","D","False","Jim","Dougherty","TX02_D_Dougherty"
"TX02","TX",2,494,"Texas",NA,"Ted Poe","R","True","Ted","Poe","TX02_R_Poe"
"TX03","TX",3,495,"Texas",NA,"Sam Johnson","R","True","Sam","Johnson","TX03_R_Johnson"
"TX04","TX",4,496,"Texas",NA,"VaLinda Hathcox","D","False","Valinda","Hathcox","TX04_D_Hathcox"
"TX04","TX",4,496,"Texas",NA,"Ralph Hall","R","True","Ralph","Hall","TX04_R_Hall"
"TX05","TX",5,497,"Texas",NA,"Linda Mrosko","D","False","Linda","Mrosko","TX05_D_Mrosko"
"TX05","TX",5,497,"Texas",NA,"Jeb Hensarling","R","True","Jeb","Hensarling","TX05_R_Hensarling"
"TX06","TX",6,498,"Texas",NA,"Kenneth Sanders","D","False","Kenneth","Sanders","TX06_D_Sanders"
"TX06","TX",6,498,"Texas",NA,"Joe Barton","R","True","Joe","Barton","TX06_R_Barton"
"TX07","TX",7,499,"Texas",NA,"James Cargas","D","False","James","Cargas","TX07_D_Cargas"
"TX07","TX",7,499,"Texas",NA,"John Culberson","R","True","John","Culberson","TX07_R_Culberson"
"TX08","TX",8,500,"Texas",NA,"Neil Burns","D","False","Neil","Burns","TX08_D_Burns"
"TX08","TX",8,500,"Texas",NA,"Kevin Brady","R","True","Kevin","Brady","TX08_R_Brady"
"TX09","TX",9,501,"Texas",NA,"Al Green","D","True","Al","Green","TX09_D_Green"
